년,월,일, 송전단실적 합계(MWh)
2010,2,15,1002182.195
2010,2,16,1188851.196
2010,2,17,1315634.299
2010,2,18,1353659.552
2010,2,19,1340110.872
2010,2,20,1228405.958
2010,2,21,1130978.089
2010,2,22,1263541.371
2010,2,23,1263746.388
2010,2,24,1231104.276
2010,2,25,1229537.374
2010,2,26,1206886.702
2010,2,27,1142503.983
2010,2,28,1058942.495
2010,3,1,1103159.799
2010,3,2,1267760.064
2010,3,3,1273811.662
2010,3,4,1267951.792
2010,3,5,1251677.63
2010,3,6,1171556.275
2010,3,7,1091100.872
2010,3,8,1256382.228
2010,3,9,1301027.195
2010,3,10,1327072.379
2010,3,11,1311108.54
2010,3,12,1271382.989
2010,3,13,1172784.456
2010,3,14,1097011.491
2010,3,15,1220884.282
2010,3,16,1276364.202
2010,3,17,1299133.317
2010,3,18,1296579.943
2010,3,19,1286129.424
2010,3,20,1164780.478
2010,3,21,1094676.891
2010,3,22,1258742.082
2010,3,23,1281667.666
2010,3,24,1243889.183
2010,3,25,1258437.985
2010,3,26,1280918.257
2010,3,27,1174141.426
2010,3,28,1082116.553
2010,3,29,1219074.341
2010,3,30,1235290.637
2010,3,31,1244941.946
2010,4,1,1241575.781
2010,4,2,1236408.771
2010,4,3,1141065.769
2010,4,4,1057670.311
2010,4,5,1160232.146
2010,4,6,1192621.631
2010,4,7,1208213.343
2010,4,8,1210263.776
2010,4,9,1185756.952
2010,4,10,1111123.3
2010,4,11,1031463.03
2010,4,12,1152874.507
2010,4,13,1206123.481
2010,4,14,1237518.37
2010,4,15,1227607.957
2010,4,16,1200791.431
2010,4,17,1126035.024
2010,4,18,1039828.345
2010,4,19,1152445.895
2010,4,20,1162282.92
2010,4,21,1162406.813
2010,4,22,1185200.191
2010,4,23,1174378.246
2010,4,24,1100097.661
2010,4,25,1015260.963
2010,4,26,1140039.063
2010,4,27,1176612.081
2010,4,28,1224950.921
2010,4,29,1211845.119
2010,4,30,1167376.673
2010,5,1,1043238.941
2010,5,2,992620.5675
2010,5,3,1118487.099
2010,5,4,1132090.488
2010,5,5,1072321.663
2010,5,6,1135459.913
2010,5,7,1133312.567
2010,5,8,1055263.82
2010,5,9,991509.7739
2010,5,10,1105790.314
2010,5,11,1129385.042
2010,5,12,1127089.412
2010,5,13,1123387.235
2010,5,14,1124222.377
2010,5,15,1058818.519
2010,5,16,989239.3356
2010,5,17,1105255.672
2010,5,18,1138744.686
2010,5,19,1129047.798
2010,5,20,1127085.978
2010,5,21,1081126.503
2010,5,22,1039139.956
2010,5,23,986004.4087
2010,5,24,1110885.501
2010,5,25,1133331.669
2010,5,26,1133927.86
2010,5,27,1129562.197
2010,5,28,1130423.148
2010,5,29,1063190.966
2010,5,30,981075.5012
2010,5,31,1103130.432
2010,6,1,1121063.852
2010,6,2,1082162.872
2010,6,3,1138176.644
2010,6,4,1148674.462
2010,6,5,1077530.204
2010,6,6,1006054.585
2010,6,7,1154761.684
2010,6,8,1189258.585
2010,6,9,1193422.547
2010,6,10,1203382.448
2010,6,11,1195783.411
2010,6,12,1088547.623
2010,6,13,1015875.433
2010,6,14,1174717.594
2010,6,15,1205074.381
2010,6,16,1206911.198
2010,6,17,1213598.617
2010,6,18,1224744.186
2010,6,19,1131161.198
2010,6,20,1044993.598
2010,6,21,1187780.524
2010,6,22,1202073.302
2010,6,23,1199493.578
2010,6,24,1209784.424
2010,6,25,1218452.309
2010,6,26,1137024.556
2010,6,27,1042455.338
2010,6,28,1199213.068
2010,6,29,1232660.041
2010,6,30,1225235.681
2010,7,1,1231537.557
2010,7,2,1247752.186
2010,7,3,1164559.142
2010,7,4,1077448.111
2010,7,5,1229624.802
2010,7,6,1262149.125
2010,7,7,1260896.665
2010,7,8,1246039.825
2010,7,9,1239325.137
2010,7,10,1155044.636
2010,7,11,1059407.776
2010,7,12,1213080.079
2010,7,13,1243535.757
2010,7,14,1249336.989
2010,7,15,1261601.035
2010,7,16,1252884.282
2010,7,17,1165761.566
2010,7,18,1101791.822
2010,7,19,1264788.262
2010,7,20,1303985.641
2010,7,21,1304327.16
2010,7,22,1309189.041
2010,7,23,1276875.222
2010,7,24,1188954.92
2010,7,25,1108724.79
2010,7,26,1250736.092
2010,7,27,1293818.378
2010,7,28,1271590.146
2010,7,29,1282216.455
2010,7,30,1260566.168
2010,7,31,1147052.177
2010,8,1,1106098.001
2010,8,2,1174013.976
2010,8,3,1168126.347
2010,8,4,1230565.431
2010,8,5,1290127.041
2010,8,6,1293393.808
2010,8,7,1193680.85
2010,8,8,1136708.038
2010,8,9,1285215.531
2010,8,10,1298508.463
2010,8,11,1282618.384
2010,8,12,1278133.869
2010,8,13,1287843.318
2010,8,14,1198512.097
2010,8,15,1123780.574
2010,8,16,1247197.251
2010,8,17,1274484.083
2010,8,18,1299909.159
2010,8,19,1328363.269
2010,8,20,1355529.987
2010,8,21,1286398.887
2010,8,22,1191077.726
2010,8,23,1334666.227
2010,8,24,1337482.903
2010,8,25,1298596.287
2010,8,26,1302962.745
2010,8,27,1320129.831
2010,8,28,1219594.846
2010,8,29,1117828.259
2010,8,30,1283568.01
2010,8,31,1308018.158
2010,9,1,1326158.757
2010,9,2,1274018.835
2010,9,3,1313831.959
2010,9,4,1247020.709
2010,9,5,1135674.523
2010,9,6,1270021.072
2010,9,7,1281212.285
2010,9,8,1222210.349
2010,9,9,1228738.775
2010,9,10,1271246.351
2010,9,11,1194992.356
2010,9,12,1089791.661
2010,9,13,1216396.544
2010,9,14,1254039.149
2010,9,15,1243316.409
2010,9,16,1240988.141
2010,9,17,1249968.845
2010,9,18,1184420.501
2010,9,19,1107076.139
2010,9,20,1121090.542
2010,9,21,967445.0119
2010,9,22,828408.4756
2010,9,23,844808.5117
2010,9,24,954837.1737
2010,9,25,1012495.233
2010,9,26,1017118.192
2010,9,27,1134331.6
2010,9,28,1154522.835
2010,9,29,1160313.644
2010,9,30,1168764.93
2010,10,1,1162271.456
2010,10,2,1123089.35
2010,10,3,1035315.639
2010,10,4,1142354.06
2010,10,5,1167884.08
2010,10,6,1179664.503
2010,10,7,1185125.601
2010,10,8,1175855.965
2010,10,9,1086364.473
2010,10,10,1013909.939
2010,10,11,1145073.402
2010,10,12,1185440.102
2010,10,13,1181757.607
2010,10,14,1186698.18
2010,10,15,1177484.974
2010,10,16,1121705.991
2010,10,17,1027034.627
2010,10,18,1149882.744
2010,10,19,1185202.145
2010,10,20,1188217.586
2010,10,21,1191529.662
2010,10,22,1181511.719
2010,10,23,1105967.994
2010,10,24,1036165.142
2010,10,25,1163488.846
2010,10,26,1230081.998
2010,10,27,1242577.649
2010,10,28,1239462.769
2010,10,29,1231368.493
2010,10,30,1133616.965
2010,10,31,1047874.389
2010,11,1,1182067.151
2010,11,2,1246739.811
2010,11,3,1262621.335
2010,11,4,1259944.72
2010,11,5,1246596.43
2010,11,6,1162824.924
2010,11,7,1071984.753
2010,11,8,1225618.003
2010,11,9,1298506.726
2010,11,10,1289761.213
2010,11,11,1276678.183
2010,11,12,1270778.719
2010,11,13,1184805.403
2010,11,14,1088524.583
2010,11,15,1272420.665
2010,11,16,1318644.966
2010,11,17,1303256.224
2010,11,18,1318218.791
2010,11,19,1309842.231
2010,11,20,1217925.751
2010,11,21,1110506.491
2010,11,22,1261897.42
2010,11,23,1306991.783
2010,11,24,1298429.551
2010,11,25,1320848.721
2010,11,26,1351602.957
2010,11,27,1269325.664
2010,11,28,1184284.001
2010,11,29,1333794.16
2010,11,30,1340648.673
2010,12,1,1318962.526
2010,12,2,1318353.027
2010,12,3,1354122.752
2010,12,4,1277016.457
2010,12,5,1154396.862
2010,12,6,1316628.917
2010,12,7,1396048.991
2010,12,8,1412351.076
2010,12,9,1423043.541
2010,12,10,1399010.338
2010,12,11,1298060.657
2010,12,12,1223878.319
2010,12,13,1392588.514
2010,12,14,1437130.485
2010,12,15,1497870.796
2010,12,16,1512970.412
2010,12,17,1480444.96
2010,12,18,1329181.292
2010,12,19,1202068.948
2010,12,20,1358032.139
2010,12,21,1391869.527
2010,12,22,1376343.693
2010,12,23,1407446.232
2010,12,24,1473612.436
2010,12,25,1318242.406
2010,12,26,1252059.883
2010,12,27,1445293.901
2010,12,28,1474687.025
2010,12,29,1463771.266
2010,12,30,1451389.594
2010,12,31,1384558.048
2011,1,1,1207128.026
2011,1,2,1206497.107
2011,1,3,1434406.35
2011,1,4,1484321.048
2011,1,5,1487582.509
2011,1,6,1501724.63
2011,1,7,1508013.469
2011,1,8,1389661.294
2011,1,9,1289813.506
2011,1,10,1488174.892
2011,1,11,1527873.717
2011,1,12,1521343.357
2011,1,13,1522317.29
2011,1,14,1509370.756
2011,1,15,1417724.66
2011,1,16,1347121.167
2011,1,17,1510943.531
2011,1,18,1535157.283
2011,1,19,1523155.348
2011,1,20,1522765.65
2011,1,21,1516697.79
2011,1,22,1405098.629
2011,1,23,1304810.107
2011,1,24,1481266.749
2011,1,25,1529436.031
2011,1,26,1537174.888
2011,1,27,1542188.756
2011,1,28,1527086.836
2011,1,29,1421759.634
2011,1,30,1363106.211
2011,1,31,1487914.884
2011,2,1,1374554.207
2011,2,2,1137810.7
2011,2,3,1019761.332
2011,2,4,1055522.379
2011,2,5,1126654.47
2011,2,6,1177645.756
2011,2,7,1398891
2011,2,8,1423065.285
2011,2,9,1424095.819
2011,2,10,1449947.31
2011,2,11,1445391.209
2011,2,12,1356004.384
2011,2,13,1273373.163
2011,2,14,1435842.835
2011,2,15,1463829.67
2011,2,16,1444066.278
2011,2,17,1432502.707
2011,2,18,1409634.082
2011,2,19,1300543.396
2011,2,20,1198879.864
2011,2,21,1334963.469
2011,2,22,1351591.096
2011,2,23,1343751.742
2011,2,24,1327811.51
2011,2,25,1334605.219
2011,2,26,1252034.128
2011,2,27,1167499.524
2011,2,28,1324307.085
2011,3,1,1275553.464
2011,3,2,1389802.626
2011,3,3,1421085.208
2011,3,4,1398732.551
2011,3,5,1279162.708
2011,3,6,1164271.615
2011,3,7,1333986.165
2011,3,8,1378834.532
2011,3,9,1384864.636
2011,3,10,1379467.673
2011,3,11,1347650.42
2011,3,12,1230084.801
2011,3,13,1126893.741
2011,3,14,1266475.467
2011,3,15,1329516.606
2011,3,16,1367275.377
2011,3,17,1378491.786
2011,3,18,1336556.777
2011,3,19,1222610.763
2011,3,20,1132193.585
2011,3,21,1278931.554
2011,3,22,1330051.185
2011,3,23,1344896.107
2011,3,24,1338706.291
2011,3,25,1353026.975
2011,3,26,1238387.682
2011,3,27,1133908.518
2011,3,28,1282316.117
2011,3,29,1316691.68
2011,3,30,1288935.068
2011,3,31,1268113.591
2011,4,1,1253380.637
2011,4,2,1187236.344
2011,4,3,1089605.822
2011,4,4,1237451.328
2011,4,5,1261933.879
2011,4,6,1260775.988
2011,4,7,1271139.802
2011,4,8,1242666.047
2011,4,9,1163920.826
2011,4,10,1076183.739
2011,4,11,1211007.179
2011,4,12,1230270.903
2011,4,13,1228995.933
2011,4,14,1233644.71
2011,4,15,1229822.105
2011,4,16,1161761.058
2011,4,17,1074183.304
2011,4,18,1234557.054
2011,4,19,1265858.871
2011,4,20,1243081.877
2011,4,21,1237524.623
2011,4,22,1259289.93
2011,4,23,1161175.15
2011,4,24,1086499.76
2011,4,25,1205646.462
2011,4,26,1254411.191
2011,4,27,1246784.857
2011,4,28,1245114.817
2011,4,29,1227243.056
2011,4,30,1150361.862
2011,5,1,1030937.024
2011,5,2,1164687.614
2011,5,3,1202690.892
2011,5,4,1197104.568
2011,5,5,1123613.229
2011,5,6,1177063.188
2011,5,7,1127043.151
2011,5,8,1050434.93
2011,5,9,1162833.689
2011,5,10,1162500.634
2011,5,11,1205911.776
2011,5,12,1211954.604
2011,5,13,1187823.294
2011,5,14,1127046.543
2011,5,15,1057260.994
2011,5,16,1174391.296
2011,5,17,1204960.866
2011,5,18,1204884.718
2011,5,19,1211528.242
2011,5,20,1217032.224
2011,5,21,1137315.569
2011,5,22,1051862.794
2011,5,23,1172659.043
2011,5,24,1198528.264
2011,5,25,1200127.823
2011,5,26,1206518.855
2011,5,27,1212276.547
2011,5,28,1136999.625
2011,5,29,1054738.543
2011,5,30,1186835.283
2011,5,31,1211264.399
2011,6,1,1212306.825
2011,6,2,1218039.184
2011,6,3,1216992.005
2011,6,4,1141692.903
2011,6,5,1047672.095
2011,6,6,1108411.252
2011,6,7,1213177.92
2011,6,8,1234871.79
2011,6,9,1237983.339
2011,6,10,1253827.445
2011,6,11,1171159
2011,6,12,1083281.606
2011,6,13,1223520.481
2011,6,14,1262556.786
2011,6,15,1280005.05
2011,6,16,1288982.414
2011,6,17,1289778.98
2011,6,18,1197988.025
2011,6,19,1106109.2
2011,6,20,1275561.095
2011,6,21,1317231.743
2011,6,22,1307181.498
2011,6,23,1314997.977
2011,6,24,1286517.441
2011,6,25,1172021.632
2011,6,26,1079580.321
2011,6,27,1234159.552
2011,6,28,1285629.95
2011,6,29,1309981.209
2011,6,30,1318797.243
2011,7,1,1317593.215
2011,7,2,1241710.478
2011,7,3,1138292.818
2011,7,4,1276638.667
2011,7,5,1309941.897
2011,7,6,1303412.831
2011,7,7,1313542.966
2011,7,8,1311187.161
2011,7,9,1212087.456
2011,7,10,1136636.116
2011,7,11,1275050.2
2011,7,12,1311747.153
2011,7,13,1325756.898
2011,7,14,1342340.365
2011,7,15,1347805.242
2011,7,16,1263619.306
2011,7,17,1177808.059
2011,7,18,1355705.411
2011,7,19,1387868.473
2011,7,20,1376869.549
2011,7,21,1359924.999
2011,7,22,1327786.966
2011,7,23,1258641.671
2011,7,24,1173471.789
2011,7,25,1319216.321
2011,7,26,1354920.206
2011,7,27,1351633.225
2011,7,28,1354050.588
2011,7,29,1349039.252
2011,7,30,1232649.282
2011,7,31,1148980.716
2011,8,1,1195349.822
2011,8,2,1225063.993
2011,8,3,1247852.27
2011,8,4,1292011.668
2011,8,5,1334664.878
2011,8,6,1263302.019
2011,8,7,1196847.218
2011,8,8,1309172.137
2011,8,9,1344382.877
2011,8,10,1350930.627
2011,8,11,1374774.879
2011,8,12,1362126.1
2011,8,13,1253891.924
2011,8,14,1175451.145
2011,8,15,1226453.787
2011,8,16,1351933.135
2011,8,17,1352086.643
2011,8,18,1348500.54
2011,8,19,1317176.126
2011,8,20,1206733.223
2011,8,21,1121368.293
2011,8,22,1258193.679
2011,8,23,1285292.022
2011,8,24,1282594.453
2011,8,25,1312694.405
2011,8,26,1329380.799
2011,8,27,1248582.971
2011,8,28,1182410.951
2011,8,29,1357479.219
2011,8,30,1395319.132
2011,8,31,1404106.621
2011,9,1,1388691.488
2011,9,2,1389475.782
2011,9,3,1255277.98
2011,9,4,1138955.11
2011,9,5,1294722.794
2011,9,6,1319262.932
2011,9,7,1307591.737
2011,9,8,1303713.127
2011,9,9,1271166.726
2011,9,10,1115498.765
2011,9,11,992965.8537
2011,9,12,910641.025
2011,9,13,961776.3
2011,9,14,1154498.686
2011,9,15,1286242.649
2011,9,16,1347385.17
2011,9,17,1275226.128
2011,9,18,1118355.805
2011,9,19,1216351.542
2011,9,20,1246395.565
2011,9,21,1236094.285
2011,9,22,1235277.132
2011,9,23,1233857.616
2011,9,24,1166332.698
2011,9,25,1079891.425
2011,9,26,1214392.001
2011,9,27,1253814.501
2011,9,28,1250376.865
2011,9,29,1259276.156
2011,9,30,1227211.847
2011,10,1,1138013.086
2011,10,2,1048702.722
2011,10,3,1107037.643
2011,10,4,1218386.61
2011,10,5,1239273.152
2011,10,6,1246199.648
2011,10,7,1243780.23
2011,10,8,1163439.329
2011,10,9,1074421.912
2011,10,10,1224050.829
2011,10,11,1256310.19
2011,10,12,1252198.507
2011,10,13,1250063.015
2011,10,14,1255430.14
2011,10,15,1170858.065
2011,10,16,1080641.254
2011,10,17,1221417.35
2011,10,18,1264807.204
2011,10,19,1271507.955
2011,10,20,1264701.13
2011,10,21,1257011.195
2011,10,22,1177018.778
2011,10,23,1087593.825
2011,10,24,1239392.463
2011,10,25,1283586.128
2011,10,26,1288446.187
2011,10,27,1278558.586
2011,10,28,1267204.18
2011,10,29,1182191.971
2011,10,30,1088546.002
2011,10,31,1231628.704
2011,11,1,1249192.393
2011,11,2,1257173.398
2011,11,3,1260876.479
2011,11,4,1256887.438
2011,11,5,1175016.786
2011,11,6,1084770.766
2011,11,7,1233713.062
2011,11,8,1278790.04
2011,11,9,1275342.871
2011,11,10,1286086.806
2011,11,11,1277549.942
2011,11,12,1188903.258
2011,11,13,1112085.945
2011,11,14,1270436.687
2011,11,15,1319160.841
2011,11,16,1309705.699
2011,11,17,1305793.058
2011,11,18,1297945.054
2011,11,19,1205131.24
2011,11,20,1149502.411
2011,11,21,1334456.671
2011,11,22,1368444.454
2011,11,23,1386623.782
2011,11,24,1414255.896
2011,11,25,1391011.604
2011,11,26,1276699.065
2011,11,27,1156351.658
2011,11,28,1289707.762
2011,11,29,1317358.952
2011,11,30,1349553.472
2011,12,1,1375397.041
2011,12,2,1364855.043
2011,12,3,1254245.119
2011,12,4,1166222.975
2011,12,5,1369851.18
2011,12,6,1397125.291
2011,12,7,1393823.091
2011,12,8,1419705.979
2011,12,9,1450401.768
2011,12,10,1331807.357
2011,12,11,1215592.125
2011,12,12,1385489.654
2011,12,13,1431147.985
2011,12,14,1430615.626
2011,12,15,1449181.994
2011,12,16,1478571.582
2011,12,17,1381182.151
2011,12,18,1254417.061
2011,12,19,1452637.019
2011,12,20,1490369.813
2011,12,21,1459836.55
2011,12,22,1491726.574
2011,12,23,1505046.914
2011,12,24,1359555.793
2011,12,25,1261174.331
2011,12,26,1481134.339
2011,12,27,1516435.681
2011,12,28,1484912.817
2011,12,29,1450928.999
2011,12,30,1418242.354
2011,12,31,1261030.088
2012,1,1,1180983.496
2012,1,2,1421568.276
2012,1,3,1489517.479
2012,1,4,1523451.073
2012,1,5,1526173.215
2012,1,6,1509501.182
2012,1,7,1381976.331
2012,1,8,1281798.079
2012,1,9,1458924.989
2012,1,10,1493363.351
2012,1,11,1504273.555
2012,1,12,1514609.94
2012,1,13,1491573.588
2012,1,14,1377666
2012,1,15,1269584.563
2012,1,16,1449500.647
2012,1,17,1455462.658
2012,1,18,1452620.051
2012,1,19,1444736.975
2012,1,20,1389187.506
2012,1,21,1228411.138
2012,1,22,1123329.759
2012,1,23,1060522.986
2012,1,24,1124466.096
2012,1,25,1338759.577
2012,1,26,1454307.511
2012,1,27,1472233.558
2012,1,28,1362711.282
2012,1,29,1263428.204
2012,1,30,1462739.884
2012,1,31,1505744.977
2012,2,1,1521543.207
2012,2,2,1557178.937
2012,2,3,1546587.993
2012,2,4,1391336.209
2012,2,5,1273583.75
2012,2,6,1453552.137
2012,2,7,1522707.39
2012,2,8,1541979.802
2012,2,9,1520932.898
2012,2,10,1495430.384
2012,2,11,1382231.585
2012,2,12,1259454.045
2012,2,13,1428167.946
2012,2,14,1445671.052
2012,2,15,1442079.522
2012,2,16,1447535.514
2012,2,17,1480232.588
2012,2,18,1395373.212
2012,2,19,1271538.012
2012,2,20,1432240.285
2012,2,21,1459573.096
2012,2,22,1424836.65
2012,2,23,1389700.421
2012,2,24,1390047.14
2012,2,25,1302682.919
2012,2,26,1223028.134
2012,2,27,1397511.671
2012,2,28,1434339.729
2012,2,29,1392392.276
2012,3,1,1280294.854
2012,3,2,1348926.51
2012,3,3,1249974.516
2012,3,4,1164801.491
2012,3,5,1364063.377
2012,3,6,1409109.499
2012,3,7,1398905.488
2012,3,8,1411068.978
2012,3,9,1407146.096
2012,3,10,1273254.929
2012,3,11,1207318.934
2012,3,12,1408803.057
2012,3,13,1435802.931
2012,3,14,1415009.494
2012,3,15,1392743.143
2012,3,16,1375305.05
2012,3,17,1250896.495
2012,3,18,1149468.853
2012,3,19,1341754.583
2012,3,20,1380162.634
2012,3,21,1370917.1
2012,3,22,1367608.2
2012,3,23,1372430.088
2012,3,24,1267665.262
2012,3,25,1175840.781
2012,3,26,1335104.553
2012,3,27,1355837.875
2012,3,28,1322409.802
2012,3,29,1308679.101
2012,3,30,1302288.835
2012,3,31,1202605.568
2012,4,1,1121861.881
2012,4,2,1290306.593
2012,4,3,1342136.242
2012,4,4,1330983.108
2012,4,5,1306552.41
2012,4,6,1318088.519
2012,4,7,1218010.097
2012,4,8,1111557.394
2012,4,9,1231037.207
2012,4,10,1274697.076
2012,4,11,1229100.355
2012,4,12,1260564.222
2012,4,13,1276308.929
2012,4,14,1179715.65
2012,4,15,1073244.172
2012,4,16,1218867.393
2012,4,17,1266361.333
2012,4,18,1263427.695
2012,4,19,1258315.475
2012,4,20,1259415.369
2012,4,21,1194563.275
2012,4,22,1090974.85
2012,4,23,1235490.965
2012,4,24,1240315.89
2012,4,25,1249982.292
2012,4,26,1250958.292
2012,4,27,1225998.65
2012,4,28,1128299.046
2012,4,29,1045062.803
2012,4,30,1179038.603
2012,5,1,1125074.722
2012,5,2,1203058.026
2012,5,3,1227355.38
2012,5,4,1216499.237
2012,5,5,1102916.598
2012,5,6,1034731.616
2012,5,7,1183406.987
2012,5,8,1227254.213
