,구분,대여소번호,대여소명,대여소 주소,위도,경도,대여시간,이용건수
250,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,'10',145
251,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,'11',178
252,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,'12',205
253,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,'13',256
254,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,'14',282
255,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,'15',304
256,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,'16',390
257,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,'17',412
258,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,'18',483
259,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,'19',448
260,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,'20',457
261,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,'21',447
262,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,'22',566
