'대여일자','대여소번호','대여소','대여건수','반납건수'
'201805','2276',' 영동1교 (양재천근린공원)',561,557
'201805','2277',' 길마중4교 하부',487,478
'201805','301',' 경복궁역 7번출구 앞',1301,1040
'201805','2361',' 압구정역 교차로',609,562
'201805','2362',' 신사동 가로수길 입구',754,738
'201805','2363',' 강남 을지병원 교차로',196,168
'201805','2364',' 도산대로 렉서스 앞',219,206
'201805','2365',' K+ 타워 앞',596,578
'201805','2368',' 도곡동 경남아파트 건너편',177,173
'201805','2369',' KT선릉타워',661,564
'201805','2370',' 한티역 3번출구',507,475
'201805','302',' 경복궁역 4번출구 뒤',1993,1820
'201805','2371',' 한국우편사업진흥원',155,81
'201805','2372',' 대치역 사거리',527,527
'201805','2373',' 개포동역 사거리',575,567
'201805','2375',' 수서역 1번출구 앞',274,244
'201805','2376',' 수서역 6번출구 앞',207,160
'201805','2377',' 수서역 5번출구 뒤',852,845
'201805','3100',' 북성초교',325,258
'201805','3101',' 서대문구청',513,453
'201805','303',' 광화문역 1번출구 앞',1205,1035
'201805','3102',' 연희삼거리',987,991
'201805','3506',' 영동대교 북단',675,708
'201805','3507',' 어린이회관',650,436
'201805','3508',' 화양사거리',1434,1385
'201805','3509',' 세종사이버대학교',1803,1807
'201805','3511',' 응봉역 1번출구',1555,1760
'201805','3513',' 상왕십리역 1번출구',1019,638
'201805','3514',' 왕십리교회옆',1043,926
'201805','3515',' 서울숲 관리사무소',1862,1995
'201805','115',' 사루비아 빌딩 앞',1271,1072
'201805','304',' 광화문역 2번출구 앞',976,906
'201805','1336',' 성북3교 위',846,788
'201805','1337',' 돈암성당 옆',1858,1926
'201805','1338',' 용문2교 옆',974,957
'201805','1339',' 삼성전자서비스 성북센터',490,554
'201805','1340',' 광운초등학교 앞',254,231
'201805','1342',' 성북쉼터 앞',243,155
'201805','1343',' 한성대7번출구 앞',360,288
'201805','1344',' 아리랑시네센터 앞',371,228
'201805','305',' 종로구청 옆',1197,1193
'201805','1346',' 길음8골어린이공원 옆',484,417
'201805','1347',' 길음래미안아파트817동 상가 앞',312,269
'201805','1348',' 성북제일새마을금고 본점 앞',411,433
'201805','1349',' 월계2교 버스정류장 앞',215,179
'201805','1351',' SK제삼주유소 앞',1078,1092
'201805','1352',' e 편한세상 보문아파트 내',318,275
'201805','1353',' 금호어울림센터힐 내',131,103
'201805','1956',' 도야미리숯불갈비 앞',365,369
'201805','1957',' 구일고등학교 정문 ',483,468
'201805','306',' 광화문역 7번출구 앞',930,785
'201805','1958',' 강서수도사업소민원센터',420,431
'201805','1959',' 구로구의회 앞',294,293
'201805','1960',' 화광신문사 앞',640,557
'201805','1961',' 신도림테크노근린공원',1467,1450
'201805','1962',' 가리봉동주민센터',462,481
'201805','1963',' 디지털단지오거리',207,169
'201805','1964',' 원메디타운 앞',425,388
'201805','1965',' 삼환로즈빌아파트 105동 옆',410,329
'201805','1966',' 한마을아파트 정문상가',495,524
'201805','1967',' 참새공원(백곡경노당)',165,125
'201805','307',' 서울역사박물관 앞',970,856
'201805','1968',' 동인오피스텔 건너편 소공원',141,180
'201805','1969',' 궁동생태공원',111,126
'201805','1971',' 오정초교 앞 보도육교',129,148
'201805','1973',' 오리로와 서해안도로 교차로 앞',143,148
'201805','1974',' 신도림2차e편한세상아파트 203동 앞',384,303
'201805','1975',' 대림역 1번 출입구 밑',554,510
'201805','1976',' 남구로역 5번 출입구 앞',220,183
'201805','1977',' 천왕역 1번 출입구 앞',270,298
'201805','308',' 광화문 S타워 앞',663,602
'201805','1979',' 구로1동우체국 앞',112,74
'201805','1981',' 천왕이펜하우스5단지 앞',301,324
'201805','2380',' 삼성동베이직하우스앞',433,332
'201805','2381',' 언주역 6번출구앞',339,338
'201805','2383',' 보금자리정원',129,135
'201805','1158',' 가양역 8번출구',1839,1942
'201805','309',' 광화문역 6번출구 옆',822,671
'201805','1159',' 서서울모터리움앞',445,427
'201805','1160',' 양천향교역 7번출구앞',1539,1502
'201805','1161',' 강서면허시험장앞',190,185
'201805','1162',' 공항초등학교건너편',332,300
'201805','1163',' 방화동강서기동대앞',178,192
'201805','2164',' 관악우체국',429,433
'201805','310',' 청계광장 옆',869,696
'201805','2165',' JK장평타워',264,229
'201805','2167',' 낙성대역 1번출구',370,340
'201805','3518',' 군자역 7번출구뒤',1472,1479
'201805','2169',' 봉천역 2번출구',272,283
'201805','2170',' 조원동서울본병원',284,292
'201805','3517',' 용마사거리',493,602
'201805','2172',' 나들목공원',373,354
'201805','2173',' 당곡사거리',1691,1842
'201805','2174',' 삼성디지털프라자관악점',390,376
'201805','311',' 서울광장 옆',2064,1561
'201805','2175',' 신림동걷고싶은문화의거리입구',401,381
'201805','3516',' 구의아리수정수센터앞',525,498
'201805','1983',' 구로동롯데아파트',554,491
'201805','1984',' 구로구청',394,425
'201805','1985',' 구로도서관',1261,1196
'201805','1849',' 대륭포스트타워5차',127,82
'201805','1850',' 코오롱테크노밸리',243,216
'201805','1661',' 당현천근린공원',418,395
'201805','1662',' 노원역7번출구',675,537
'201805','312',' 시청역 1번출구 뒤',1338,1371
'201805','1663',' 동해문화예술관앞',1396,1442
'201805','1664',' 노해근린공원내',132,130
'201805','1665',' 양지근린공원앞',367,302
'201805','1666',' 노원소방서인근',414,434
'201805','1667',' 중계중학교',365,367
'201805','1668',' 중계역 6번출구',843,786
'201805','1669',' 중계역 3번출구',553,502
'201805','1670',' 노원경찰서교차로',471,466
'201805','1671',' 인덕대학교',462,430
'201805','1672',' 상계동수락리버시티',431,491
'201805','313',' 서울역 광장 파출소 옆',502,508
'201805','1673',' 노원역?5번출구',1035,1013
'201805','1674',' 서울북부고용센터앞',813,729
'201805','1722',' 창동청소년수련관',290,330
'201805','1723',' 방학동학마을도서관',319,492
'201805','1725',' 창1동주민센터',131,194
'201805','1726',' 삼익세라믹아파트교차로',630,714
'201805','1727',' 서울도봉초등학교인근',150,165
'201805','646',' 장한평역 1번출구 (국민은행앞)',944,925
'201805','647',' 신이문역 1번출구',325,343
'201805','110',' 사천교',572,422
'201805','314',' 국립현대미술관',1142,1066
'201805','648',' 장안동위더스빌옆',666,711
'201805','650',' 중랑교사거리',1310,1316
'201805','651',' 우리은행청량리지점앞',528,546
'201805','2279',' 교대역 5번출구뒤',495,482
'201805','2280',' 서울서초고용센터앞',0,1
'201805','2281',' 연세사랑병원신관앞',238,257
'201805','2282',' 방배래미안아트힐 101동앞',114,45
'201805','2283',' 그룹한빌딩옆',151,69
'201805','315',' 신한은행 안국역지점 옆',697,674
'201805','2284',' CJ오쇼핑앞',149,85
'201805','2285',' LH서초3단지 301동 맞은편',314,285
'201805','2286',' 탑성마을입구',25,22
'201805','2287',' 능안마을입구',25,19
'201805','2288',' 안골마을입구',14,9
'201805','2289',' 남태령역 2번출구',84,29
'201805','2290',' 서래마을파리15구공원앞',500,503
'201805','1354',' 고려대학교 2번출구',857,856
'201805','274',' 영등포역지하쇼핑센타 5번출구',1788,1964
'201805','316',' 종각역 1번출구 앞',1518,1412
'201805','275',' 신동아아파트',860,896
'201805','276',' SK 영등포주유소',1005,983
'201805','277',' 영등포뉴타운지하상가 2번게이트',766,793
'201805','278',' 쌍용플레티넘오피스텔',741,683
'201805','827',' 국군복지단',163,152
'201805','828',' 숙대입구역 8번',803,786
'201805','829',' 베르가모앞',1508,1469
'201805','830',' 청암자이아파트앞',358,376
'201805','831',' 이태원관광특구입구',738,662
'201805','954',' 은평뉴타운구파발9단지',311,298
'201805','956',' 응암시장교차로',630,697
'201805','1449',' 상봉역 1번출구',874,890
'201805','1450',' 화랑대역 7번출구',428,449
'201805','1451',' 중랑세무서',1014,1204
'201805','3519',' 용답역 1번 출구',1087,1307
'201805','2171',' 서울대입구역 5번출구',730,570
'201805','1165',' 마곡중학교 후문',141,139
'201805','832',' 이촌1동 주민센터 뒤',1115,1112
'201805','318',' 광교사거리 남측',534,512
'201805','834',' 효창공원앞역 3번출구 뒤',1012,1146
'201805','835',' 남영역 건너편',352,307
'201805','836',' 현대자동차서비스 앞',609,622
'201805','837',' 한남나들목 입구',1339,1435
'201805','1453',' 중랑캠핑숲',139,124
'201805','1454',' 한국전력공사(동대문 중랑지사)',361,511
'201805','1355',' 보문2교',1415,1451
'201805','1675',' 월계문화체육센터',61,50
'201805','1677',' 육군사관학교  앞',293,286
'201805','1166',' 강서구립등빛도서관',696,693
'201805','1167',' 마곡수명산파크3단지 교차로',782,853
'201805','279',' 영등포 푸르지오 아파트',827,787
'201805','2063',' 대방역 4번출구',701,700
'201805','2064',' 흑석한강푸르지오 106동앞',165,109
'201805','2065',' 서울시여성가족재단',627,590
'201805','2176',' 보라매공원 보도육교',1088,1142
'201805','2292',' 무지개아파트 앞',309,287
'201805','320',' 을지로입구역 4번출구 앞',1302,1307
'201805','2293',' SPC 앞',312,290
'201805','2294',' 두상빌딩 앞',353,367
'201805','2384',' 자곡사거리',616,670
'201805','2385',' 학동역',375,344
'201805','1275',' 거여초등학교 옆',227,244
'201805','1047',' 건강보험 강동지사kt',436,456
'201805','321',' KEB 하나은행 본점 앞',843,785
'201805','1048',' 동부기업(둔촌동)',459,550
'201805','1049',' 강일동 10단지 아파트',218,219
'201805','393',' 동대문역 8번 출구',893,942
'201805','394',' 경희궁 자이 3단지',382,329
'201805','395',' 경희궁 자이 2단지',524,515
'201805','1455',' 상봉역 2번 출구',577,514
'201805','838',' 숙대입구역 4번출구',160,207
'201805','3522',' 사근삼거리',1205,1299
'201805','3520',' 광진경찰서',975,875
'201805','3521',' 현대홈타운 뒷길',163,125
'201805','322',' 명동성당 앞',614,526
'201805','1456',' 상아빌딩(우림시장 교차로)',358,428
'201805','1457',' 동원사거리',227,253
'201805','1357',' 북한산보국문역',280,257
'201805','1358',' 정릉도서관 앞',296,287
'201805','1359',' 장위뉴타운 꿈에 숲 코오롱 하늘채 앞',423,347
'201805','1360',' 정릉역',261,233
'201805','1537',' 북한산 우이역',179,189
'201805','1538',' 솔밭공원역',226,259
'201805','1539','19민주묘지역',573,644
'201805','1540',' 가오리역',374,397
'201805','1541',' 삼양역',165,144
'201805','1542',' 삼양사거리역',168,140
'201805','1678',' 성서대학교 밀알관',219,185
'201805','1679',' 삼육대 도서관',438,376
'201805','1680',' 삼육대 제3과학관',80,48
'201805','427',' 성산시영아파트',428,447
'201805','750',' 연의근린공원 건너편',249,238
'201805','116',' 일진아이윌아파트 옆',1423,1509
'201805','324',' 신세계백화점 본점 앞',880,891
'201805','752',' 성원2차 아파트',328,285
'201805','1168',' 마곡엠밸리10단지 앞',282,274
'201805','1851',' 가산디지털단지 7번출구',575,552
'201805','2297',' 남부터미널역 1번출구',209,195
'201805','2298',' 래미안서초스위트앞',315,243
'201805','2387',' 래미안강남힐즈 사거리',439,501
'201805','1277',' 오금동 송파 참병원',383,444
'201805','1278',' 송파구청 교차로',1188,1169
'201805','1279',' 마천금호어울림 1차아파트 건너편',193,193
'201805','1280',' 송파파크데일 2단지입구 앞 주차장',265,246
'201805','1282',' 송파소방서 맞은편(성내4교)',420,456
'201805','1283',' 오금공원 사거리',222,199
'201805','1285',' 위례별 유치원 뒤',377,389
'201805','1286',' 위례중앙푸르지오 1단지 앞',705,701
'201805','1287',' 위례아이파크 101동 맞은편',334,328
'201805','1288',' 문정중교 사거리',720,644
'201805','326',' 안국역 5번출구 앞',1166,1022
'201805','1050','  둔촌역 3번 출입구',1238,1310
'201805','1051',' 양지시장 (용성약국앞) 입구',369,399
'201805','1289',' 풍납동 자전거보관소',704,868
'201805','1543',' 수유1동 주민센터',244,269
'201805','1361',' 홍익중고 입구',603,571
'201805','1681',' 현대6차 아파트',705,738
'201805','1682',' 중계종합사회복지관 교차로',447,439
'201805','3510',' 중곡SK아파트앞',249,259
'201805','3524',' 세종대학교',300,288
'201805','3523',' 건국대학교 과학관(이과대) 앞',675,751
'201805','327',' 낙원상가 옆',1063,1009
'201805','397',' 종묘공영주차장 건너편',519,458
'201805','328',' 탑골공원 앞',1197,1143
'201805','329',' 청계2가 사거리 옆',1133,1099
'201805','330',' 청계천 한빛광장',439,431
'201805','331',' 을지로2가 사거리 북측',887,846
'201805','332',' 을지로2가 사거리 남측',422,400
'201805','111',' 상수역 2번출구 앞',1432,1414
'201805','334',' 종로3가역 2번출구 뒤',1488,1469
'201805','335',' 종로3가역 15번출구 앞',918,912
'201805','336',' 티마크 호텔 앞',644,537
'201805','337',' 창경궁 입구',373,365
'201805','338',' 세운스퀘어 앞',1115,1046
'201805','339',' 종로4가 사거리',1338,1310
'201805','340',' 혜화동 로터리',1192,1122
'201805','341',' 혜화역 3번출구 뒤',1008,919
'201805','342',' 대학로 마로니에공원',1701,1677
