'대여일자','대여소번호','대여소','대여건수','반납건수'
'201702','529',' 장한평역 8번 출구 앞',218,240
'201702','530',' 청계벽산아파트 앞',95,121
'201702','533',' 우리은행 금호동 지점 앞',24,51
'201702','534',' 금호사거리',47,54
'201702','535',' 응봉삼거리',91,70
'201702','536',' 행당역 2번출구 앞',150,149
'201702','537',' 한양대후문역 부근',195,192
'201702','123',' 문화촌 공원',76,74
'201702','538',' 답십리역 8번출구 앞',148,158
'201702','550',' 서울시설공단 앞',120,132
'201702','539',' 군자교교차로',72,96
'201702','540',' 군자역 7번출구 베스트샵 앞',345,374
'201702','542',' 강변역 4번출구 뒤',101,77
'201702','543',' 구의공원(테크노마트 앞)',79,71
'201702','544',' 광남중학교',87,89
'201702','546',' 잠실대교북단 교차로',95,103
'201702','548',' 자양나들목',206,203
'201702','549',' 아차산역 3번출구',176,208
'201702','124',' 서강대 정문 건너편',308,260
'201702','600',' 휘경2동 주민센터',156,141
'201702','601',' 용신동주민센터',85,63
'201702','602',' 장안동 사거리',298,377
'201702','604',' 답십리초등학교 옆 공원',93,89
'201702','605',' 신설동역8번출구',79,106
'201702','606',' 휘경공고앞',40,56
'201702','607',' 신이문역 2번출구',59,68
'201702','608',' 전농삼성아파트',48,75
'201702','609',' 제기2교',163,171
'201702','125',' 서강대 남문 옆',255,283
'201702','610',' 동대문중 교차로',107,97
'201702','612',' 시립동부병원 앞 사거리',105,129
'201702','613',' 신설동역 10번출구 앞',225,216
'201702','614',' 용두동 사거리',218,219
'201702','615',' 용두동 레미안허브리츠아파트 앞',118,79
'201702','616',' 서울시립대 앞',90,36
'201702','617',' 청솔우성아파트 앞',152,151
'201702','227',' 양평2나들목 보행통로 입구',75,131
'201702','228',' 선유도역 3번출구 앞',211,178
'201702','229',' 양평1 보행육교 앞',169,165
'201702','126',' 서강대 후문 옆',363,327
'201702','231',' 남부고용노동지청 남측',97,73
'201702','232',' 양평우림 이비즈센타 앞',358,325
'201702','233',' YP 센터 앞',18,39
'201702','234',' 영등포구민체육센터 앞',58,49
'201702','235',' 신길동 우리은행 옆',94,111
'201702','236',' 문래동자이아파트 앞',51,52
'201702','237',' 보라매 두산위브 건너편',137,158
'201702','238',' 제2구민체육센타 앞',219,219
'201702','239',' 유스호스텔 앞',177,157
'201702','240',' 문래역 4번출구 앞',170,194
'201702','127',' 현대벤처빌 앞',194,111
'201702','241',' 신길우성1차아파트 앞 공원',59,51
'201702','242',' 신길선원가와인아파트 앞',148,156
'201702','243',' 이앤씨드림타워 앞',93,85
'201702','244',' 영등포삼환아파트 앞',245,291
'201702','245',' 삼성생명 당산사옥 앞',174,192
'201702','247',' 당산역 10번출구 앞',348,344
'201702','248',' 초원아파트 앞',110,120
'201702','249',' 여의도중학교 옆',72,96
'201702','250',' 대림아파트 사거리',80,78
'201702','251',' 서울지방병무청 버스정류장',69,75
'201702','101',' (구)합정동 주민센터',113,154
'201702','128',' 신촌역(2호선) 1번출구 옆',345,308
'201702','252',' 보라매역4번출구',190,167
'201702','253',' 신풍역 5번출구 인근',186,141
'201702','254',' 도림신협 앞',49,63
'201702','255',' 도림4거리',72,115
'201702','256',' 동아에코빌입구',62,51
'201702','257',' 신길삼거리(우리은행)',198,213
'201702','258',' 신길역3번출구',138,150
'201702','259',' 대방역6번출구',366,350
'201702','700',' KB국민은행 염창역 지점 앞',80,88
'201702','701',' 목동사거리 부근',18,38
'201702','129',' 신촌역(2호선) 6번출구 옆',225,186
'201702','702',' 목4동주민센터 옆',49,58
'201702','703',' 오목교역 7번출구 앞',258,270
'201702','704',' 남부법원검찰청 교차로',50,85
'201702','706',' 신정네거리역',68,52
'201702','707',' 신정3동주민센터',61,68
'201702','708',' 서울출입국관리사무소 앞',146,164
'201702','709',' 신정3동 현장민원실 앞',32,15
'201702','710',' 서부화물트럭터미널 사거리',28,28
'201702','711',' 신일해피트리아파트 앞',27,24
'201702','712',' 강월초교입구 사거리',19,38
'201702','130',' 신촌역(2호선) 7번출구 앞',206,243
'201702','713',' 양서중학교 옆',18,18
'201702','714',' 한국SGI 양천문화회관 앞',26,26
'201702','800',' 목월공원 앞',150,202
'201702','802',' 한강진역 2번 출구 앞',113,27
'201702','803',' 한남초교 앞 보도육교',34,43
'201702','805',' 문배어린이공원 앞',134,187
'201702','806',' 전자랜드 본관 앞',114,85
'201702','807',' 서울역 12번 출구 앞',128,144
'201702','808',' 서빙고동 금호맨션 앞',44,55
'201702','131',' 증산2교',121,131
'201702','809',' 한남 유수지 복개주차장',158,192
'201702','810',' 이태원지하보도',79,78
'201702','811',' 녹사평역1번출구',225,91
'201702','812',' 용산전쟁기념관',121,125
'201702','813',' 삼각지역 3번출구',123,119
'201702','815',' LIG강촌아파트 103동앞',74,115
'201702','385',' 종각역 5번출구',366,348
'201702','386',' 올림픽기념 국민생활관 앞',251,205
'201702','387',' 훈련원공원주차장 앞',140,132
'201702','181',' 망원초록길 입구',47,47
'201702','132',' 창천문화공원',171,183
'201702','182',' 망원2빗물펌프장 앞',162,158
'201702','183',' 하늘채코오롱아파트 건너편',406,384
'201702','184',' SK망원동주유소 건너편',187,246
'201702','185',' 마포 신수공원 앞',201,154
'201702','186',' 월드컵공원',330,359
'201702','177',' 북가좌 초등학교',54,73
'201702','188',' 홍은동 정원여중 입구',93,95
'201702','191',' 정명학원',115,122
'201702','192',' 연서어린이공원',94,91
'201702','178',' 증산3교 앞',75,50
'201702','133',' 해담는다리',108,113
'201702','194',' 증산교 앞',278,237
'201702','195',' 모래내고가차도 ',208,141
'201702','196',' 연희교차로 인근',111,80
'201702','198',' 충정2교',106,93
'201702','556',' 달맞이공원',50,51
'201702','557',' 도선동 주민센터 앞',160,176
'201702','558',' 성동광진 교육지원청 앞',184,178
'201702','134',' 연세로 명물길',106,132
'201702','559',' 왕십리역 4번 출구 건너편',216,193
'201702','560',' 비전교회 앞',112,101
'201702','561',' 서울숲역 2번출구 앞',161,129
'201702','562',' 군자지하보도 앞',155,143
'201702','563',' 성동세무서 건너편',180,282
'201702','564',' 금호역 3번출구',15,8
'201702','565',' 옥수역 3번출구',202,236
'201702','567',' 성수역 2번출구 앞',377,272
'201702','568',' 청계8가사거리 부근',336,376
'201702','135',' 명물길 원형무대 앞',81,134
'201702','569',' 응봉현대아파트 정류소',61,27
'201702','578',' 성동세무서 부근',149,176
'201702','579',' 마장역 4번출구',152,131
'201702','580',' 신금호역 3번출구 뒤',56,21
'201702','581',' 용답초등학교',93,97
'201702','582',' 경일중학교 앞',99,55
'201702','583',' 청계천 생태교실 앞',201,216
'201702','551',' 구의삼성쉐르빌 앞',182,202
'201702','552',' 대림아크로리버 앞',48,51
'201702','553',' 중곡 성원APT 앞',132,114
'201702','136',' 대흥동 주민센터',105,20
'201702','554',' 아차산역 사거리',180,116
'201702','555',' 구의3동주민센터',31,39
'201702','571',' 어린이대공원역6번출구',222,209
'201702','572',' 국립정신 건강센터 앞',82,69
'201702','573',' 구의문주차장 앞',272,246
'201702','574',' 아차산역4번출구',156,113
'201702','575',' 중앙농협 중곡지점',23,33
'201702','576',' 광나루역 3번 출구',57,89
'201702','577',' 광진청소년수련관',107,111
'201702','621',' 동대문중학교 옆',37,33
'201702','137',' NH농협 신촌지점 앞',105,59
'201702','622',' 전농사거리 교통섬',147,222
'201702','623',' 서울시립대 정문 앞',307,204
'201702','624',' 전농동 동아아파트 앞',169,192
'201702','625',' 답십리초등학교 앞(현대시장 옆)',135,118
'201702','626',' 군자교 서측 녹지대',65,66
'201702','627',' 장안동삼거리 교통섬',104,113
'201702','628',' 휘봉고등학교 앞',42,42
'201702','630',' 동대문구 보건소',193,198
'201702','631',' 답십리역 1번출구',201,247
'201702','102',' 망원역 1번출구 앞',376,302
'201702','138',' 신촌동 제1공영주차장 앞',154,149
'201702','633',' 청량리 기업은행 앞',258,279
'201702','634',' 외국어대 정문 앞',170,201
'201702','635',' 시조사 앞 (청량고정문 옆)',167,143
'201702','636',' 세종대왕기념관 교차로',76,94
'201702','637',' KAIST 경영대학 앞',82,90
'201702','638',' 서울시립대 정보기술관',72,131
'201702','639',' 서울시립대 후문',253,205
'201702','640',' KEB하나은행 청량리역지점',82,74
'201702','641',' 용두역 4번출구',213,239
'201702','642',' 신답역 사거리',137,123
'201702','140',' 이화여대 후문',152,204
'201702','643',' 동대문구민체육센터 (육교아래)',96,127
'201702','230',' 영등포구청역 1번출구',368,314
'201702','260',' 여의도 마리나선착장 앞',100,101
'201702','262',' 영문초등학교 사거리',186,218
'201702','263',' 근로자회관 사거리',118,111
'201702','264',' 교보생명보험 앞',100,150
'201702','265',' 영등포유통상가 사거리',90,66
'201702','141',' 연대 대운동장 옆',143,126
'201702','266',' 영등포청과시장 사거리',255,274
'201702','267',' 삼성화재 사옥 옆',74,66
'201702','268',' 그랜드컨벤션센터 앞',111,104
'201702','270',' 증권거래소후문교차로',65,53
'201702','271',' 샛강생태공원방문자센터 앞',148,86
'201702','272',' 당산육갑문',178,175
'201702','716','신정6동 주민센터 인근',162,173
'201702','139',' 연세대 정문 건너편',123,77
'201702','719',' 홍익병원앞 교차로',52,64
'201702','720',' 서울강월초등학교 앞',56,16
'201702','816',' 신용산역 6번출구 앞',209,255
'201702','817',' 삼각지역 4번출구 앞',59,73
'201702','818',' 숙명여대 입구 교차로',153,178
'201702','819',' 선린인터넷 고등학교',151,205
'201702','820',' 청파동입구 교차로',128,158
'201702','822',' 이촌1동 마을공원',119,124
'201702','823',' 효창동주민센터 앞',46,56
'201702','825',' 서빙고동 주민센터 앞',222,259
'201702','199',' 서울 월드컵 경기장',177,140
'201702','388',' 동성중학교 앞',132,147
'201702','584',' 광진광장 교통섬',143,100
'201702','585',' 성수2가1동 공영주차장 인근',123,103
'201702','586',' 마장동 주민센터',58,63
'201702','900',' 은평예술회관',131,172
'201702','901',' 응암1동사무소',162,124
'201702','200',' 국회의원회관',163,147
'201702','902',' 진관동 은빛초등학교',24,51
'201702','903',' 은평뉴타운 아이파크',93,76
'201702','904',' 은평뉴타운 푸르지오',115,103
'201702','905',' 구파발역 2번출구',166,208
'201702','906',' 연신내역 5번출구150M 아래',224,235
'201702','907',' CJ 드림시티',339,456
'201702','908',' 구산역 4번출구',109,119
'201702','909',' 백련산 힐스테이트 3차',81,30
'201702','911',' 은평평화공원(역촌역4번출구)',129,132
'201702','201',' 진미파라곤 앞',208,187
'201702','912',' 응암오거리',161,205
'201702','913',' 이마트 은평점',219,232
'201702','914',' 새절역 2번출구',244,305
'201702','915',' 증산역 4번출구',149,184
'201702','916',' 평생학습관 앞',75,90
'201702','917',' 녹번역 4번출구',140,49
'201702','919',' 서울혁신파크',41,43
'201702','921',' 신도고등학교',73,47
'201702','202',' 국민일보 앞',293,330
'201702','922',' 연신내역 4번출구',75,46
'201702','923',' 국민은행 연서지점',77,71
'201702','924',' 메뚜기다리',44,32
'201702','925',' 불광역 2번출구',40,35
'201702','926',' 불광역 8번출구',167,142
'201702','927',' 연신내역 3번출구 인근',79,59
'201702','928',' 은평역사한옥박물관',23,10
'201702','930',' 구 서부경찰서 건너편',26,35
'201702','931',' 역촌파출소',97,158
'201702','932',' 예일여중',104,120
'201702','933',' LG서비스 역촌점',126,124
'201702','587',' KEB하나은행 성수중앙지점',95,91
'201702','588',' 뚝섬 유원지역',67,64
'201702','103',' 망원역 2번출구 앞',240,258
'201702','204',' 국회의사당역 5번출구 옆',145,134
'201702','203',' 국회의사당역 3번출구 옆',270,245
'201702','205',' 산업은행 앞',210,198
'201702','206',' KBS 앞',281,270
'201702','209',' 유진투자증권빌딩 앞',239,302
'201702','210',' IFC몰',371,413
'201702','211',' 여의도역 4번출구 옆',584,461
'201702','212',' 여의도역 1번출구 옆',320,330
'201702','213',' KT앞',352,327
'201702','104',' 합정역 1번출구 앞',301,254
'201702','214',' 금융감독원 앞',154,135
'201702','218',' 증권거래소 앞',147,180
'201702','219',' 롯데캐슬엠파이어 옆',171,169
'201702','220',' 미성아파트 A동 앞',149,157
'201702','215',' 여의도고교 앞',71,83
'201702','216',' 삼부아파트1동 앞',366,356
'201702','217',' NH농협은행 앞',241,252
'201702','221',' 여의도초교 앞',353,354
'201702','222',' 시범아파트버스정류장 옆',293,375
'201702','223',' 진주아파트상가 앞',295,266
'201702','105',' 합정역 5번출구 앞',167,133
'201702','224',' 롯데캐슬 앞',357,399
'201702','225',' 앙카라공원 앞',289,211
'201702','226',' 샛강역 1번출구 앞',153,112
'201702','207',' 여의나루역 1번출구 앞',753,730
'201702','상암센터 정비실','상암센터 정비실',2,5
'201702','401',' 상암월드컵파크 10단지 앞',126,139
'201702','402',' 상암월드컵파크 9단지 앞',187,228
'201702','403',' 부엉이공원 앞',147,70
'201702','106',' 합정역 7번출구 앞',358,331
'201702','405',' DMC빌 앞',130,159
'201702','406',' 상암월드컵파크 7단지 앞',153,114
'201702','421',' 마포구청 앞',480,566
'201702','407',' 마포구 육아종합지원센터',146,177
'201702','408',' LG CNS앞',187,242
'201702','420',' 서울시 공공자전거 상암센터',131,149
'201702','409',' 누리꿈스퀘어 옆',413,421
'201702','419',' 홈플러스 앞',547,475
'201702','410',' 상암중학교 옆',93,49
'201702','418',' 월드컵경기장역 3번출구 옆',311,348
'201702','107',' 신한은행 서교동금융센터점 앞',411,562
'201702','411',' DMC홍보관',155,127
'201702','412',' DMC산학협력연구센터 앞',366,361
'201702','413',' 상암월드컵파크 3단지 후문',190,120
