구분,대여소번호,대여소명,대여소 주소,거치대수,위도,경도
중랑구,1427, 용마산역 1번출구,서울특별시 중랑구 용마산로 지하 227,10,37.574299,127.086914
중랑구,1428, 원묵고등학교,서울특별시 중랑구 숙선옹주로 66,10,37.616024,127.085968
중랑구,1429, 장안중학교,서울특별시 중랑구 동일로 778,15,37.599957,127.080002
중랑구,1430, 중랑구청,서울특별시 중랑구 봉화산로 179,20,37.606152,127.092598
중랑구,1431, 중랑구청 사거리,서울특별시 중랑구 봉화산로 194,10,37.606499,127.095451
중랑구,1433, 중화역 2번출구,서울특별시 중랑구 동일로 지하 797,10,37.602077,127.079582
중랑구,1434, 홈플러스 면목동점,서울특별시 중랑구 사가정로 332,15,37.579868,127.082367
중랑구,1435, 능산삼거리,서울특별시 중랑구 용마산로 644,15,37.608681,127.100792
중랑구,1436, 영풍마드레빌,서울특별시 중랑구 용마산로129가길 41,15,37.605881,127.100632
중랑구,1437, 늘푸른공원 앞,서울특별시 중랑구 동일로 594,15,37.58342,127.079926
중랑구,1438, 홈플러스 신내점 앞,서울특별시 중랑구 신내로 지하 232,15,37.616169,127.093483
중랑구,1440, 하나은행 면목지점,서울특별시 중랑구 동일로 628,10,37.586372,127.08007
중랑구,1441, 신내능말공원,서울특별시 중랑구 용마산로136길 33,15,37.616711,127.110733
중랑구,1442, (구)신한은행 중랑교지점,서울특별시 중화동 50-8,8,37.598591,127.079819
중랑구,1443, 구립망우청소년독서실,서울특별시 중랑구 망우동 534-23 ,10,37.59552,127.098778
중랑구,1445, 용마지구대,서울특별시 면목동 197-5,10,37.579941,127.079399
중랑구,1446, 중랑전화국 교차로,서울특별시 중랑구 면목동 282-8,10,37.591301,127.08033
중랑구,1447, 면목역 3번출구,서울특별시 면목동 120-2,15,37.588902,127.08728
중랑구,1448, 코스트코 상봉점,서울특별시 상봉동 160-3,15,37.597321,127.089798
중랑구,1449, 상봉역 1번출구,서울특별시 중랑구 망우로 297,15,37.596558,127.085838
중랑구,1450, 화랑대역 7번출구,서울특별시 노원구 화랑로 지하 510,10,37.619625,127.085014
중랑구,1451, 중랑세무서,서울특별시 중랑구 망우로 176,10,37.592758,127.07267
중랑구,1455, 상봉역 2번 출구,서울특별시 중랑구 망우로 297,10,37.596329,127.085899
중랑구,1456, 상아빌딩(우림시장 교차로),서울특별시 중랑구 용마산로 494,10,37.595112,127.100327
